run_id,name,gender,race,eviction,credit_scores,query_response_raw,query_response
7124,Tamika Jefferson,Woman,Black,no record of eviction,850,,
7125,Tamika Jefferson,Woman,Black,no record of eviction,None-control,,
7126,Tamika Jefferson,Woman,Black,no record of eviction,None-control,,
7127,Tamika Jefferson,Woman,Black,no record of eviction,None-control,,
7128,Tamika Jefferson,Woman,Black,previously been evicted,500,,
7129,Tamika Jefferson,Woman,Black,previously been evicted,500,,
7130,Tamika Jefferson,Woman,Black,previously been evicted,500,,
7131,Tamika Jefferson,Woman,Black,previously been evicted,600,,
7132,Tamika Jefferson,Woman,Black,previously been evicted,600,,
7133,Tamika Jefferson,Woman,Black,previously been evicted,600,,
7134,Tamika Jefferson,Woman,Black,previously been evicted,650,,
7135,Tamika Jefferson,Woman,Black,previously been evicted,650,,
7136,Tamika Jefferson,Woman,Black,previously been evicted,650,,
7137,Tamika Jefferson,Woman,Black,previously been evicted,750,,
7138,Tamika Jefferson,Woman,Black,previously been evicted,750,,
7139,Tamika Jefferson,Woman,Black,previously been evicted,750,,
7140,Tamika Jefferson,Woman,Black,previously been evicted,850,,
7141,Tamika Jefferson,Woman,Black,previously been evicted,850,,
7142,Tamika Jefferson,Woman,Black,previously been evicted,850,,
7143,Tamika Jefferson,Woman,Black,previously been evicted,None-control,,
7144,Tamika Jefferson,Woman,Black,previously been evicted,None-control,,
7145,Tamika Jefferson,Woman,Black,previously been evicted,None-control,,
7146,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,500,,
7147,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,500,,
7148,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,500,,
7149,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,600,,
7150,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,600,,
7151,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,600,,
7152,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,650,,
7153,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,650,,
7154,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,650,,
7155,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,750,,
7156,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,750,,
7157,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,750,,
7158,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,850,,
7159,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,850,,
7160,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,850,,
7161,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,None-control,,
7162,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,None-control,,
7163,Tamika Jefferson,Woman,Black,previously been evicted 6 years ago,None-control,,
7164,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,500,,
7165,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,500,,
7166,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,500,,
7167,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,600,,
7168,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,600,,
7169,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,600,,
7170,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,650,,
7171,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,650,,
7172,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,650,,
7173,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,750,,
7174,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,750,,
7175,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,750,,
7176,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,850,,
7177,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,850,,
7178,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,850,,
7179,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,None-control,,
7180,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,None-control,,
7181,Tamika Jefferson,Woman,Black,gone to eviction court but their case was dismissed,None-control,,
7182,Tamika Jefferson,Woman,Black,None-control,500,,
7183,Tamika Jefferson,Woman,Black,None-control,500,,
7184,Tamika Jefferson,Woman,Black,None-control,500,,
7185,Tamika Jefferson,Woman,Black,None-control,600,,
7186,Tamika Jefferson,Woman,Black,None-control,600,,
7187,Tamika Jefferson,Woman,Black,None-control,600,,
7188,Tamika Jefferson,Woman,Black,None-control,650,,
7189,Tamika Jefferson,Woman,Black,None-control,650,,
7190,Tamika Jefferson,Woman,Black,None-control,650,,
7191,Tamika Jefferson,Woman,Black,None-control,750,,
7192,Tamika Jefferson,Woman,Black,None-control,750,,
7193,Tamika Jefferson,Woman,Black,None-control,750,,
7194,Tamika Jefferson,Woman,Black,None-control,850,,
7195,Tamika Jefferson,Woman,Black,None-control,850,,
7196,Tamika Jefferson,Woman,Black,None-control,850,,
7197,Tamika Jefferson,Woman,Black,None-control,None-control,,
7198,Tamika Jefferson,Woman,Black,None-control,None-control,,
7199,Tamika Jefferson,Woman,Black,None-control,None-control,,
7200,Mx. Washington,None-Control,Black,no record of eviction,500,,
7201,Mx. Washington,None-Control,Black,no record of eviction,500,,
7202,Mx. Washington,None-Control,Black,no record of eviction,500,,
7203,Mx. Washington,None-Control,Black,no record of eviction,600,,
7204,Mx. Washington,None-Control,Black,no record of eviction,600,,
7205,Mx. Washington,None-Control,Black,no record of eviction,600,,
7206,Mx. Washington,None-Control,Black,no record of eviction,650,,
7207,Mx. Washington,None-Control,Black,no record of eviction,650,,
7208,Mx. Washington,None-Control,Black,no record of eviction,650,,
7209,Mx. Washington,None-Control,Black,no record of eviction,750,,
7210,Mx. Washington,None-Control,Black,no record of eviction,750,,
7211,Mx. Washington,None-Control,Black,no record of eviction,750,,
7212,Mx. Washington,None-Control,Black,no record of eviction,850,,
7213,Mx. Washington,None-Control,Black,no record of eviction,850,,
7214,Mx. Washington,None-Control,Black,no record of eviction,850,,
7215,Mx. Washington,None-Control,Black,no record of eviction,None-control,,
7216,Mx. Washington,None-Control,Black,no record of eviction,None-control,,
7217,Mx. Washington,None-Control,Black,no record of eviction,None-control,,
7218,Mx. Washington,None-Control,Black,previously been evicted,500,,
7219,Mx. Washington,None-Control,Black,previously been evicted,500,,
7220,Mx. Washington,None-Control,Black,previously been evicted,500,,
7221,Mx. Washington,None-Control,Black,previously been evicted,600,,
7222,Mx. Washington,None-Control,Black,previously been evicted,600,,
7223,Mx. Washington,None-Control,Black,previously been evicted,600,,
7224,Mx. Washington,None-Control,Black,previously been evicted,650,,
7225,Mx. Washington,None-Control,Black,previously been evicted,650,,
7226,Mx. Washington,None-Control,Black,previously been evicted,650,,
7227,Mx. Washington,None-Control,Black,previously been evicted,750,,
7228,Mx. Washington,None-Control,Black,previously been evicted,750,,
7229,Mx. Washington,None-Control,Black,previously been evicted,750,,
7230,Mx. Washington,None-Control,Black,previously been evicted,850,,
7231,Mx. Washington,None-Control,Black,previously been evicted,850,,
7232,Mx. Washington,None-Control,Black,previously been evicted,850,,
7233,Mx. Washington,None-Control,Black,previously been evicted,None-control,,
7234,Mx. Washington,None-Control,Black,previously been evicted,None-control,,
7235,Mx. Washington,None-Control,Black,previously been evicted,None-control,,
7236,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,500,,
7237,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,500,,
7238,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,500,,
7239,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,600,,
7240,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,600,,
7241,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,600,,
7242,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,650,,
7243,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,650,,
7244,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,650,,
7245,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,750,,
7246,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,750,,
7247,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,750,,
7248,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,850,,
7249,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,850,,
7250,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,850,,
7251,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,None-control,,
7252,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,None-control,,
7253,Mx. Washington,None-Control,Black,previously been evicted 6 years ago,None-control,,
7254,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,500,,
7255,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,500,,
7256,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,500,,
7257,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,600,,
7258,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,600,,
7259,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,600,,
7260,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,650,,
7261,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,650,,
7262,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,650,,
7263,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,750,,
7264,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,750,,
7265,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,750,,
7266,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,850,,
7267,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,850,,
7268,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,850,,
7269,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,None-control,,
7270,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,None-control,,
7271,Mx. Washington,None-Control,Black,gone to eviction court but their case was dismissed,None-control,,
7272,Mx. Washington,None-Control,Black,None-control,500,,
7273,Mx. Washington,None-Control,Black,None-control,500,,
7274,Mx. Washington,None-Control,Black,None-control,500,,
7275,Mx. Washington,None-Control,Black,None-control,600,,
7276,Mx. Washington,None-Control,Black,None-control,600,,
7277,Mx. Washington,None-Control,Black,None-control,600,,
7278,Mx. Washington,None-Control,Black,None-control,650,,
7279,Mx. Washington,None-Control,Black,None-control,650,,
7280,Mx. Washington,None-Control,Black,None-control,650,,
7281,Mx. Washington,None-Control,Black,None-control,750,,
7282,Mx. Washington,None-Control,Black,None-control,750,,
7283,Mx. Washington,None-Control,Black,None-control,750,,
7284,Mx. Washington,None-Control,Black,None-control,850,,
7285,Mx. Washington,None-Control,Black,None-control,850,,
7286,Mx. Washington,None-Control,Black,None-control,850,,
7287,Mx. Washington,None-Control,Black,None-control,None-control,,
7288,Mx. Washington,None-Control,Black,None-control,None-control,,
7289,Mx. Washington,None-Control,Black,None-control,None-control,,
7290,Mx. Jefferson,None-Control,Black,no record of eviction,500,,
7291,Mx. Jefferson,None-Control,Black,no record of eviction,500,,
7292,Mx. Jefferson,None-Control,Black,no record of eviction,500,,
7293,Mx. Jefferson,None-Control,Black,no record of eviction,600,,
7294,Mx. Jefferson,None-Control,Black,no record of eviction,600,,
7295,Mx. Jefferson,None-Control,Black,no record of eviction,600,,
7296,Mx. Jefferson,None-Control,Black,no record of eviction,650,,
7297,Mx. Jefferson,None-Control,Black,no record of eviction,650,,
7298,Mx. Jefferson,None-Control,Black,no record of eviction,650,,
7299,Mx. Jefferson,None-Control,Black,no record of eviction,750,,
7300,Mx. Jefferson,None-Control,Black,no record of eviction,750,,
7301,Mx. Jefferson,None-Control,Black,no record of eviction,750,,
7302,Mx. Jefferson,None-Control,Black,no record of eviction,850,,
7303,Mx. Jefferson,None-Control,Black,no record of eviction,850,,
7304,Mx. Jefferson,None-Control,Black,no record of eviction,850,,
7305,Mx. Jefferson,None-Control,Black,no record of eviction,None-control,,
7306,Mx. Jefferson,None-Control,Black,no record of eviction,None-control,,
7307,Mx. Jefferson,None-Control,Black,no record of eviction,None-control,,
7308,Mx. Jefferson,None-Control,Black,previously been evicted,500,,
7309,Mx. Jefferson,None-Control,Black,previously been evicted,500,,
7310,Mx. Jefferson,None-Control,Black,previously been evicted,500,,
7311,Mx. Jefferson,None-Control,Black,previously been evicted,600,,
7312,Mx. Jefferson,None-Control,Black,previously been evicted,600,,
7313,Mx. Jefferson,None-Control,Black,previously been evicted,600,,
7314,Mx. Jefferson,None-Control,Black,previously been evicted,650,,
7315,Mx. Jefferson,None-Control,Black,previously been evicted,650,,
7316,Mx. Jefferson,None-Control,Black,previously been evicted,650,,
7317,Mx. Jefferson,None-Control,Black,previously been evicted,750,,
7318,Mx. Jefferson,None-Control,Black,previously been evicted,750,,
7319,Mx. Jefferson,None-Control,Black,previously been evicted,750,,
7320,Mx. Jefferson,None-Control,Black,previously been evicted,850,,
7321,Mx. Jefferson,None-Control,Black,previously been evicted,850,,
